OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	TemporalEnrichment	VC	VC.Status	ClstrComp	Order	Family	Genus	HostPhylum	HostClass	HostOrder	HostFamily	HostGenus
biochar_5322	702.104608636869	-2.98561346217695	1.08617912849431	-2.74873028200761	0.00598265934705833	0.011307799583769	Aug	230_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_533	1291.90576834569	4.05980141963239	1.35053725536633	3.00606399675451	0.0026465329126978	0.00526458934482858	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5330	26.3084629640238	29.9916353678953	3.14471437298705	9.53715721387039	1.46801197038031e-21	1.93799303845969e-20	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5332	121.447923157837	9.75222137467975	2.88866851290568	3.37602647417307	0.000735408424863959	0.00157747506943263	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5339	77.1499738055935	8.56799855830475	3.05701101231917	2.80273722396725	0.0050670936196017	0.00966374140991736	Apr	118_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_534	1817.07123264505	3.40537874478751	1.33382677143788	2.5530892149634	0.010677214329366	0.0195440593974411	Apr	283_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5342	100.570525028092	7.68874556080453	3.05109532214311	2.51999519811918	0.0117356435273087	0.0213493441290154	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5343	104.620208514012	7.06423919779164	3.03631450028548	2.32658349361617	0.0199874439087797	0.0351856724416937	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5344	1642.67422440637	-13.8581307341508	1.58451051034853	-8.74600114271414	2.21046873613859e-18	1.98740623753737e-17	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5346	217.136657058463	10.9207721028882	2.08967711519423	5.22605718533368	1.73162823760675e-07	5.65984124512791e-07	Apr	510_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_535	877.611923324871	12.5588837272021	3.06016716376407	4.10398617301495	4.0609174470172e-05	0.000101798252612516	Apr	541_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5351	196.830314099381	8.97254216436454	3.05091829701382	2.94093164446478	0.00327226735376104	0.00638059778010887	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5354	50.7579050456869	16.8759385378473	3.15372190476002	5.35111815419611	8.74124226359608e-08	2.93824938814968e-07	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5358	48.5065820447618	-14.3005001023261	3.14470684549728	-4.54748274002141	5.42913712234158e-06	1.51503656678173e-05	Aug	392_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5360	28.7232416883395	22.9484168225403	3.15362757374656	7.27683161245231	3.4175138927842e-13	1.60971434631459e-12	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5362	176.430494397958	10.657161172953	2.14239297090422	4.9744194074979	6.54434832930268e-07	2.0398506172895e-06	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5363	154.537822758647	10.1139853099873	2.09307001261411	4.83212947920244	1.35080352511071e-06	4.06891733938643e-06	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5376	58.8049025404189	-14.4198545251211	3.14470379698054	-4.58544125490186	4.53028641752414e-06	1.286044839063e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5382	944.228241553917	-5.14283380144518	1.73572609779755	-2.96292935156698	0.0030472650049451	0.00598924244825755	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5387	131.409772921797	10.4384655046675	3.03568771038039	3.43858344485623	0.000584766283976754	0.00127373981443537	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5391	77.1710283810912	25.0169477242783	3.13809941851487	7.9720061055675	1.56119090872246e-15	9.60429235109102e-15	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5397	139.647519514297	10.3433185600786	1.52264145497316	6.79300995404787	1.09817799757299e-11	4.66725648968521e-11	Apr	NA	Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5400	547.782576940176	-29.0921083756817	3.13781367241951	-9.27145822309114	1.83618141524304e-20	2.034241433067e-19	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5406	308.919009260869	3.53322342381131	1.3449941160906	2.62694340558239	0.00861556620135527	0.0159779591370589	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5413	66.7789753998083	-24.3917767288761	3.14469963185695	-7.75647266332799	8.73241219064722e-15	4.88288757276644e-14	Aug	360_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5421	205.711541811074	8.07454268964749	1.97354020499477	4.09140014944306	4.28776555641509e-05	0.000107121710438141	Apr	487_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5425	131.966948481805	-10.0054348673173	2.85462550036723	-3.5049903624942	0.000456623812489725	0.00101479582069467	Aug	213_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Mixed
biochar_543	391.328329837957	26.2014782154721	3.14468948438817	8.33197628749975	7.95038749727103e-17	6.01464097619634e-16	Apr	734_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5435	799.378916350804	-1.80137004713552	0.322111255171495	-5.59238467521557	2.23971916633777e-08	7.86827707129111e-08	Aug	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5439	42.8266886710392	-24.4973591378836	3.14470663805472	-7.79003002742328	6.69932720406095e-15	3.82560036092901e-14	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5440	63.9087498066244	29.6998253443	3.11776334269282	9.52600376609988	1.63454549332672e-21	2.1113474101574e-20	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_545	1605.85373388465	5.84648390501358	1.65445201837512	3.53378873492841	0.000409648377154152	0.000915903174317446	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5451	50.6054789044085	16.7661605277473	3.15372192840321	5.31630908126272	1.05893217935916e-07	3.52342113222093e-07	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5462	104.43643796142	8.37495237534487	3.05636513210558	2.74016749090945	0.00614078820172142	0.0115770882732262	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5467	125.345221772477	-10.469194557259	1.5381372935069	-6.80641097609019	1.00063601180705e-11	4.26495867856663e-11	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5469	53.5985425142077	26.6556846623373	3.12578573984027	8.5276749210902	1.49318441660919e-17	1.24418014206478e-16	Apr	165_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_547	2523.48790973488	7.99251015952461	1.56162710002849	5.11806574013656	3.08685016174138e-07	9.87124624695243e-07	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5471	301.831284673959	-11.6232184748253	1.2528707799208	-9.27726838322464	1.73879070041901e-20	1.93358755332309e-19	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5472	433.829347237553	0.733678062495968	0.331390006092898	2.21394142553079	0.0268328085635487	0.0459591474991182	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5476	137.971319954167	-11.8053339052146	2.82522230037797	-4.17855044667996	2.93372929001126e-05	7.48746440021856e-05	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5480	138.594589037709	10.261520255343	1.52197467075885	6.74224115058806	1.55961938318471e-11	6.55305985150621e-11	Apr	797_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5485	386.10021513435	4.22121820618776	1.60078595165622	2.63696604897136	0.0083651203428187	0.0155427298832021	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5486	288.115103596946	-5.94901449702116	1.51729729189738	-3.9207968858772	8.82566297056616e-05	0.000211901875543301	Aug	86_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5487	120.335403001397	5.63160421881119	2.54194549990936	2.21547008738464	0.0267278152927903	0.0458058387231018	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5489	83.768233064823	9.33743552261372	3.01020779818279	3.10192390314402	0.00192267375746665	0.00389805961246494	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5490	209.286227381199	-8.87554237942893	2.11210072886042	-4.20223441910259	2.64293233385994e-05	6.78627937808829e-05	Aug	726_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5492	70.0356687458384	11.3482846160998	3.0871747890598	3.67594496311496	0.000236970611169212	0.00054211838193235	Apr	362_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_55	1738.03867903559	13.961580433436	1.04982000880853	13.2990229908853	2.34512628636355e-40	1.57656444433258e-38	Apr	177_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5501	83.2500493094547	8.88500859642475	3.06080205860936	2.90283671609315	0.003697993885993	0.00714945484625314	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5508	153.557185303379	-10.1978002347824	2.78484988231128	-3.66188508025385	0.000250366172347684	0.000571437606330594	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5510	113.406524577833	-11.2867274813973	2.80619702546571	-4.0220723559224	5.76883294218268e-05	0.00014215257187355	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5511	3366.49419944216	1.63185033266913	0.257347845488006	6.34102970465777	2.28234525384961e-10	9.02563804931436e-10	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5515	3558.79054532055	-0.507534080259366	0.168912604763127	-3.00471407075334	0.00265830619427634	0.00528445545878321	Aug	86_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5516	151.667698747566	5.9209237064242	2.08622730784512	2.83810095101284	0.00453828266963702	0.00868882856749923	Apr	36_0	Clustered	both	Caudovirales	Podoviridae	Mixed	Proteobacteria	Mixed	Mixed	Mixed	Mixed
biochar_5517	281.492103892276	3.97255487287482	1.38342360159336	2.87153903424767	0.00408478330967914	0.00785106499677121	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5521	142.803080748518	-9.86472732784852	3.05721316829611	-3.22670575612707	0.00125224161956686	0.00259756711828805	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5527	93.9147861925574	8.53356184679476	2.88304697293463	2.95991079122395	0.00307728136195505	0.00604143824280502	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_553	2029.72118267748	3.2207460591657	1.07925745422893	2.9842240575181	0.00284298505087941	0.00561760172378175	Apr	599_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5536	78.0869593053597	-6.71516770471589	3.04731440640816	-2.20363467930799	0.027550046343947	0.04713304631891	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5537	141.245213682297	10.4968786289079	1.51587577245541	6.92462985400519	4.37116922232821e-12	1.88757935177326e-11	Apr	831_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5538	114.941854436238	10.0645694457644	2.28679287531245	4.40117229435975	1.07667585552254e-05	2.8666131238845e-05	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5545	249.770733221911	-8.96666678672739	2.12553450080389	-4.21854680944306	2.45881928517656e-05	6.35768133352471e-05	Aug	792_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_555	713.776293672489	-12.5127368112828	1.69178659570428	-7.39616736712223	1.40171316363355e-13	6.76389484180755e-13	Aug	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5551	188.797762154112	6.5088397667797	2.61935889945217	2.48489802910972	0.0129588548676932	0.0234448273386157	Apr	452_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5552	3277.10106328843	1.89653193629209	0.260750322745957	7.27336371560249	3.50644537238255e-13	1.64114959042842e-12	Apr	690_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5553	25.8675962263543	29.996257052426	3.14471706521011	9.53861871526487	1.44747319759827e-21	1.93799303845969e-20	Apr	439_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5556	182.505098941133	-10.9694012950181	1.40363752127236	-7.81498152391554	5.49710924586025e-15	3.19458725918558e-14	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_556	789.817472642622	11.2045800382892	2.48212708402108	4.51410409661123	6.35849816937926e-06	1.75451843143879e-05	Apr	522_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5561	55.2544762133978	17.1257652221095	3.15372126876203	5.43033570903752	5.62481405727895e-08	1.92349132733308e-07	Apr	117_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5568	251.372123284165	-30	3.10194702097175	-9.67134506075538	3.99097752180963e-22	7.76665230889006e-21	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_557	212.858547453727	26.1375330365906	3.15361983147855	8.28810523567014	1.15066752001738e-16	8.38343478869803e-16	Apr	347_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5570	2549.6401044837	-0.953551246494008	0.426186337030419	-2.23740454266592	0.0252599119118125	0.0436952160439424	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5571	136.622194021778	-9.1079091322848	3.05536068418259	-2.9809603754594	0.00287345970389995	0.00567402790663288	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5572	71.8936410642092	8.09545001605074	3.04906190259677	2.65506253223529	0.00792937080455919	0.0147795077756056	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5595	42.387290156038	-14.2192567948862	3.14470931131609	-4.52164425618574	6.13611208350776e-06	1.69949621189288e-05	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5597	42.6857921993904	-14.223751660383	3.14470917448533	-4.52307379511838	6.09479784284668e-06	1.68963561566453e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_56	3910.63344217956	3.3039964131668	1.09612388353681	3.0142545589883	0.00257611557099442	0.00513141404646565	Apr	523_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5600	31.3427145519999	-14.0627414949047	3.1447160199572	-4.4718637249465	7.75408367118003e-06	2.09657947891687e-05	Aug	663_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5603	76.2580341932273	8.9368531345865	3.0607628506498	2.91981233785858	0.00350242224997421	0.00678909896161449	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5606	1579.01903074159	-1.31915344377201	0.32012753976208	-4.1207121535136	3.7770308124184e-05	9.50038872715445e-05	Aug	651_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_561	4732.19907065643	2.43220707766916	0.16834634947553	14.4476377732366	2.59431825146417e-47	3.19749724492959e-45	Apr	178_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5613	831.572278450943	3.05559064670118	0.771388913108434	3.96115447704348	7.45882563641402e-05	0.000180845952725514	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5614	182.973843704427	-25.9289753081496	3.15361925996576	-8.22197391971505	2.00180726412484e-16	1.39984536342347e-15	Aug	160_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5615	244.018914216533	11.4917993526191	1.90350084225309	6.03719163003718	1.5681945396845e-09	5.90919674953726e-09	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5616	248.462528299191	11.7274959703518	2.42841638376841	4.82927723957829	1.37029512936753e-06	4.1192408462085e-06	Apr	215_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5620	54.1455522164772	24.1564812004606	3.14470067774249	7.68164721413231	1.57055856363837e-14	8.52424262613265e-14	Apr	389_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5623	114.427995222718	-9.18991218746255	2.67705620365274	-3.43284245393252	0.000597289057372556	0.00129719605852278	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_563	3738.57195892495	-10.3688049756395	3.04357778292402	-3.40678166131113	0.000657336879794703	0.00141927189082681	Aug	184_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5632	102.265079749507	-23.1626018381326	3.11648726348676	-7.43227867782719	1.0674261210749e-13	5.2362296287555e-13	Aug	160_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5637	51.8248880346352	17.1922986837967	3.15372174454696	5.45143169765169	4.99659124789288e-08	1.71659894439804e-07	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5639	149.883528702617	6.12166648607752	2.30626020827921	2.65436938299566	0.00794567945533738	0.014800579237335	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_564	273.577122732456	-15.5429355760874	3.14469156675124	-4.94259460623183	7.70896754645235e-07	2.37532562525063e-06	Aug	113_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5644	41.2529074071285	24.0189302785913	3.14469898834753	7.63791077225255	2.20774768166228e-14	1.18521191331344e-13	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5649	21.6017057428028	-11.3705879309197	3.1421717271338	-3.6187035332062	0.000296082589331873	0.000669069747321375	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_565	1508.30909356234	13.9125700362692	0.951071730846885	14.6283078184657	1.85339660328087e-48	2.7411735762524e-46	Apr	542_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5654	77.3164801329934	-7.07049461145243	3.05097339476448	-2.31745534837686	0.0204789403021962	0.0359932890159812	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5656	604.004906470559	8.20722587840215	1.69714927449915	4.83588921830356	1.32551732606684e-06	3.99681982722294e-06	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_567	354.319482854926	27.2982201543935	3.14468967177675	8.68073578114625	3.93216660989137e-18	3.43107635163973e-17	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5670	65.9243061028816	20.0882173286974	3.15372008937561	6.36968936982439	1.89411423262974e-10	7.54076702573185e-10	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5681	9547.07791231348	-3.13665898432879	0.401396282337698	-7.81436979451119	5.52387017365272e-15	3.20384470071858e-14	Aug	513_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5687	333.507994038442	6.03974344002411	1.72750252652296	3.49622842646756	0.000471884556007823	0.00104713767192134	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5689	119.358102254608	-7.79800054231862	3.03993945069013	-2.56518284946376	0.0103121446029321	0.0189226574041397	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5690	118.762941422628	9.58050663879216	2.16594914177379	4.42323711762976	9.72329245001395e-06	2.60520824883526e-05	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5698	409.490062063482	9.59201424826593	1.85014290096085	5.18447209849815	2.16627571349708e-07	7.0184485876499e-07	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5699	135.285497390971	-8.29080680099516	2.16166890510442	-3.83537311445698	0.000125373819390765	0.000297160062305996	Aug	799_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5702	342.709079353695	6.7637134323282	1.69954461975396	3.97972101097726	6.8996190704405e-05	0.000167562177424983	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5703	123.035495665558	10.2423617116874	2.26950785538557	4.51303205996055	6.3907357214184e-06	1.76177038806669e-05	Apr	568_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5704	156.44933966345	10.5853802639724	1.45755888062969	7.26240318977668	3.80272673599794e-13	1.77420594401923e-12	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5705	30.9325801028432	29.9965564969103	3.14471266643709	9.53872727930212	1.44595891878492e-21	1.93799303845969e-20	Apr	204_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5706	26.6734105693739	-11.5930213207952	3.13950839800679	-3.69262312792518	0.000221952820301443	0.000510526005016849	Aug	384_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5715	783.868312391146	-0.896468558388922	0.38268884082011	-2.34255212790572	0.0191523583226438	0.0338831793770217	Aug	612_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5722	37.5867942278967	23.7535544800522	3.15362547120704	7.53214187826832	4.99146785304057e-14	2.57225817235087e-13	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5726	375.954953197752	7.67530519650468	1.76138633264393	4.35753647808976	1.31534581314535e-05	3.47392224578925e-05	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5727	242.617078926301	7.13505219378847	1.87580706585779	3.8037239136455	0.000142537034846313	0.000335688335251111	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5728	258.40358204723	9.64027470067103	2.47333248228839	3.89768653009869	9.71160132231618e-05	0.000232418419995237	Apr	422_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5741	477.480974537325	5.6076909340876	1.7567099245099	3.19215532163175	0.00141215373438661	0.00291904314906749	Apr	668_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5744	153.305776439248	10.589332773942	1.48184072726327	7.14606676622987	8.92996383447081e-13	4.08898343999453e-12	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5746	170.264424030158	-9.66589562927204	1.90901138530434	-5.06329910008948	4.1206258829996e-07	1.31203566866661e-06	Aug	193_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5747	31.4556150276015	24.7339595681579	3.15362681288258	7.84302044462573	4.39836346611842e-15	2.58655251148673e-14	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_575	635.604615425436	-7.07671903037195	3.03484120621938	-2.33182514322972	0.0197098917502243	0.0347448508922309	Aug	207_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5755	101.550689031282	29.9627360871968	3.11065232620059	9.632299898907	5.84073129892642e-22	1.06493598302118e-20	Apr	610_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5759	19.5562905429889	-22.5477504368275	3.15362772896965	-7.14978189394418	8.69158870542709e-13	3.98600300630284e-12	Aug	564_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_576	309.789527659587	27.6955175727095	3.13804804774167	8.82571495125476	1.0876272794207e-18	1.00852711364465e-17	Apr	248_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5760	391.79338017149	2.68298844148728	1.20285692172548	2.23051336616044	0.0257133811083152	0.0442983001271965	Apr	179_0	Clustered	both	Caudovirales	Siphoviridae	Unassigned	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes
biochar_5763	142.6307284062	10.2711165084169	2.94928564806031	3.48257772697332	0.000496611031353985	0.00109953250804273	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5770	194.279007869115	6.54946891519942	1.8869913685963	3.47085260918361	0.000518808685580921	0.00114184233031872	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5776	238.28245604052	11.1790082412768	1.32909810178512	8.41097299459096	4.06623349675917e-17	3.22464307866317e-16	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_5790	595.125099687327	5.90229646166832	1.7972274307015	3.28411216123299	0.00102304198930533	0.00215078763636473	Apr	431_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_5792	216.771129912771	-4.31710630842439	1.91712403975561	-2.25186592985121	0.0243307457458193	0.0422113465783775	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
