contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_4281	12698	0.0000	0.0000	0.0096	0.2287	0.0000	0.0000	0.0000	0.1347	0.0000	0.0000	0.0000	1.3197	0.0000	0.0000	0.1123	0.2887	0.0000	0.0000	0.5198	1.1158	0.0000	0.0000	0.2371	0.0000	0.0000	0.1380	0.8972	0.0000	0.0000	0.1882	0.9758
biochar_4282	12695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_4283	12692	0.0000	0.0000	0.0000	0.2579	0.0000	0.0000	0.0000	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0805	0.0049	0.0000	0.0000	0.3097	0.5407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1428	0.0000	0.0000	0.4664	12.6742
biochar_4287	12685	0.0000	0.0000	2.5595	14.6812	0.0000	0.0000	0.3317	0.8311	0.0000	0.0000	0.3824	2.8998	0.0000	0.0000	4.7478	3.7125	0.0000	0.0000	1.6591	3.6219	0.0000	0.0000	2.6135	0.0000	0.0000	0.7671	3.9558	0.0000	0.0000	1.7765	4.8939
biochar_4292	12673	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1640	0.0000	0.0000	0.1728	2.1136	0.0000	0.0000	0.0000	0.0000	0.0000	0.2670	6.3909	0.0000	0.0000	0.0000	0.0000
biochar_4294	12669	0.0000	0.0000	0.6358	5.5699	0.0000	0.0000	0.3178	3.2724	0.0000	0.0000	0.0957	6.7516	0.0000	0.0000	1.5885	7.5718	0.0000	0.0000	1.3116	4.9488	0.0000	0.0000	0.8639	0.0000	0.0000	0.7460	1.8483	0.0000	0.0527	1.6698	5.3550
biochar_4300	12662	0.0000	0.0000	1.0802	1.2146	0.0000	0.0000	0.0000	0.0335	0.0000	0.0000	0.0000	0.1604	0.0000	0.0000	0.0383	0.0000	0.0000	0.0000	3.7100	4.3633	0.0000	0.0000	0.0000	0.0000	0.0000	0.7954	11.5386	0.0000	0.0000	0.0000	0.0000
biochar_4304	12656	0.0000	0.0000	0.1694	1.7228	0.0000	0.0000	0.3210	2.3297	0.0000	0.0000	0.0000	0.6284	0.0000	0.0000	1.9162	6.9350	0.0000	0.0000	0.5243	0.1587	0.0000	0.0000	0.0358	0.0000	0.0000	0.1505	0.8149	0.0000	0.0000	0.0000	0.0810
biochar_4305	12655	0.0168	0.0000	4.0468	3.4389	0.0000	0.0000	2.6748	2.7861	0.0000	0.0000	0.2848	2.8153	0.0250	0.0394	2.6798	3.2199	0.0000	0.0000	7.9649	2.8520	0.0000	0.0094	2.9968	0.0000	0.0000	2.7256	4.8758	0.0000	0.0000	3.4329	2.9477
biochar_4306	12654	0.0000	0.0000	6.3108	0.1603	0.0000	0.0000	3.2379	0.2756	0.0910	0.0000	1.5685	0.5479	0.0000	0.0000	5.7792	0.4448	0.7807	0.0000	19.7358	0.2464	0.2106	0.0000	14.5146	0.0000	0.0000	1.8272	0.2857	0.0113	0.0000	10.1151	2.5319
biochar_4308	12643	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_4311	12638	0.0000	0.0000	0.4675	1.1479	0.0000	0.0000	0.7555	0.6786	0.0000	0.0000	0.0000	1.3018	0.0000	0.0000	5.6450	10.3403	0.0000	0.0000	5.3213	14.7193	0.0000	0.0000	0.8305	0.0000	0.0000	0.4675	5.3893	0.0000	0.0000	0.6184	2.2280
biochar_4312	12637	0.0000	0.0000	0.1399	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1434	0.0107	0.0000	0.0000	0.0734	0.0000	0.0000	0.0000	0.2461	0.0000	0.0000	0.1608	0.0930	0.0000	0.0000	0.0928	0.0442
biochar_4314	12629	0.0000	0.0000	3.6141	3.3486	0.0000	0.0000	4.6236	3.1195	0.0000	0.0000	0.5475	4.5819	0.2235	0.0000	9.4047	15.0672	0.0094	0.0000	11.0187	31.1933	0.0000	0.0000	3.7785	0.0000	0.0796	4.3756	11.5833	0.0000	0.0000	4.4572	5.6029
biochar_4315	12629	0.0000	0.0000	1.7059	4.8802	0.0000	0.0000	0.5272	1.9045	0.0000	0.0000	0.3672	6.6743	0.0000	0.0000	0.2199	1.7285	0.0000	0.0000	0.2132	0.3324	0.0000	0.0000	1.4887	0.0000	0.0000	0.6995	2.2493	0.0000	0.0000	0.9729	2.8405
biochar_4316	12627	0.0000	0.0000	7.8002	13.7190	0.0000	0.0000	3.0679	2.1834	0.0000	0.0412	1.7699	28.9805	0.0000	0.0000	5.1321	11.7568	0.0000	0.0000	6.2432	0.9132	0.0000	0.0000	12.4156	0.2464	0.0000	5.5862	3.8242	0.0000	0.0000	5.2194	3.9285
biochar_4318	12622	0.0000	0.0000	0.4577	1.8799	0.0000	0.0000	0.4168	8.3162	0.0000	0.0000	0.0000	5.0749	0.0000	0.0000	0.5199	4.3520	0.0000	0.0000	1.9972	5.3729	0.0000	0.0000	0.4130	0.0000	0.0000	0.7829	5.3333	0.0000	0.0000	0.7788	4.4696
biochar_4320	12620	0.0000	0.0000	5.8381	4.2708	0.0000	0.0000	0.9323	0.9952	0.0280	0.0000	3.1091	13.9023	0.0000	0.0000	2.0273	1.1557	0.0000	0.0000	0.6685	0.4872	0.0000	0.0000	9.5089	0.0000	0.0000	0.8139	0.7245	0.0000	0.0000	3.1196	1.2281
biochar_4321	12618	0.0000	0.0000	1.1331	6.8502	0.0000	0.0000	0.5095	5.9364	0.0000	0.0000	0.3503	9.1839	0.0000	0.0000	1.0689	4.7778	0.0000	0.0000	0.8021	1.9759	0.0000	0.0000	0.7591	0.0000	0.0000	0.4462	3.9697	0.0000	0.0000	1.5189	5.4334
biochar_4322	12617	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_4323	12616	0.0000	0.0000	8.6805	5.6614	0.0000	0.0000	1.6126	0.4545	0.0000	0.0000	0.7805	1.8837	0.0000	0.0000	4.5288	0.7733	0.0000	0.0000	0.3889	0.0000	0.0000	0.0000	3.7082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8027	1.5410
biochar_4329	12602	0.0000	0.0000	0.7852	3.0167	0.0000	0.0000	0.1746	1.1026	0.0000	0.0000	0.3476	8.1068	0.0000	0.0000	0.2841	1.9235	0.0000	0.0000	0.1373	0.3679	0.0000	0.0000	1.0241	0.0000	0.0000	0.0000	0.9006	0.0000	0.0000	1.0269	2.6986
biochar_4330	12601	0.0017	0.0000	2.9802	2.5978	0.0000	0.0094	3.3245	5.1355	0.0000	0.0000	0.3257	1.9799	0.0000	0.0000	5.2229	5.0484	0.1186	0.0000	9.6260	5.2562	0.0000	0.0178	4.8867	0.0000	0.0000	3.6604	7.6465	0.0000	0.0633	7.2228	3.4888
biochar_4331	12597	1.0106	0.0000	6.7017	20.5126	0.0000	0.0000	0.6761	1.1436	0.0000	0.0235	0.2215	9.2848	0.0000	0.0000	2.0524	5.4793	0.0000	0.0121	2.4284	2.0006	0.0000	0.0000	2.1465	0.0000	0.0000	0.1610	5.0574	0.0000	0.0000	5.2528	4.8506
biochar_4332	12595	0.0000	0.0000	0.1481	0.1752	0.0000	0.0000	2.1037	2.9696	0.0000	0.0000	0.0907	1.4654	0.0000	0.0000	1.1200	1.0879	0.0914	0.0471	5.6654	6.5650	0.0000	0.0000	0.0235	0.0000	0.0000	4.3857	8.9830	0.0000	0.0000	0.0132	0.0963
biochar_4333	12595	0.3684	0.0000	27.3303	0.6179	0.0000	0.0000	1.3160	0.8725	0.0000	0.0000	0.2929	0.6507	0.0000	0.0000	2.4345	0.6404	0.0000	0.0000	1.3179	0.1382	0.0000	0.0000	6.5182	0.0000	0.0000	3.7507	2.5624	0.0000	0.0000	4.9035	0.4683
biochar_4334	12593	0.0000	0.0000	0.1871	0.0000	0.0000	0.0000	0.5797	1.1247	0.0000	0.0000	0.2859	0.9492	0.0000	0.0000	2.5728	3.7842	0.0000	0.0000	1.0759	1.2992	0.0177	0.0000	1.4344	0.0000	0.0000	0.4087	0.7210	0.0000	0.0074	2.4038	8.5536
biochar_4335	12593	0.0000	0.0261	0.5633	1.6621	0.0000	0.1238	0.1986	1.1097	0.0000	0.0000	0.0160	1.6005	0.0000	0.0000	0.7272	2.9416	0.0000	0.0466	1.2772	1.5144	0.0000	0.0000	0.7773	0.0062	0.0000	0.8233	3.9898	0.0000	0.0242	0.7133	2.4092
biochar_4337	12585	0.0000	0.0000	0.4370	2.5626	0.0000	0.0000	0.0000	0.0495	0.0000	0.0000	0.0000	0.5746	0.0000	0.0000	0.0000	0.1454	0.0000	0.0000	0.0000	0.2683	0.0000	0.0000	0.3311	0.0000	0.0000	0.0000	0.1084	0.0000	0.0000	0.3822	5.5563
biochar_4338	12585	0.0000	0.0000	15.3819	0.0000	0.0000	0.0000	0.0471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2458	0.0000	0.0000	0.9201	0.0000	0.0000	0.0000	0.0154	0.0000
biochar_4341	12583	0.0000	0.0000	2.4598	5.8120	0.0000	0.0000	1.8506	6.3112	0.0000	0.0000	0.4286	4.8431	0.0000	0.0000	2.2673	7.6322	0.0041	0.0000	3.7202	8.2712	0.0262	0.0000	2.3971	0.0000	0.0000	1.9542	5.3467	0.0000	0.0000	3.3126	10.4379
biochar_4342	12582	0.0368	0.0000	37.0102	2.2881	0.0254	0.0000	11.6920	1.4249	0.0000	0.0000	7.1699	1.6087	0.0000	0.0000	23.9566	1.8099	0.0000	0.0000	23.1710	1.3077	0.1502	0.0000	41.4104	0.2846	0.0000	12.4772	2.4897	0.0378	0.0000	30.3118	2.2910
biochar_4344	12581	0.0000	0.0000	1.5074	2.6331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0383	8.0306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2327	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0773	0.0542
biochar_4346	12580	0.0000	0.0000	0.3761	1.3782	0.0000	0.0000	0.2844	1.7334	0.0000	0.0000	0.0738	1.5405	0.0000	0.0000	1.0364	1.4479	0.0000	0.0000	2.9637	3.8336	0.0000	0.0000	1.3353	0.0000	0.0000	0.4336	3.6965	0.0000	0.0000	1.7824	3.8367
biochar_4347	12578	0.0000	0.0000	1.1786	7.7919	0.0000	0.0000	0.2831	6.3720	0.0000	0.0000	0.0463	4.8370	0.0000	0.0000	0.5448	6.1358	0.0000	0.0000	2.5634	7.3997	0.0000	0.0082	1.4737	0.0018	0.0000	0.7419	5.5726	0.0000	0.0896	1.9653	13.5763
biochar_4349	12573	0.0000	0.0000	0.2476	5.6613	0.0000	0.0000	0.0427	6.4845	0.0000	0.0000	0.0000	5.2698	0.0000	0.0000	0.2075	7.7970	0.0000	0.0401	0.4526	4.2794	0.0000	0.0000	0.2512	0.0000	0.0000	0.2370	7.7227	0.0000	0.0000	0.2353	5.4483
biochar_4350	12570	0.0056	0.0000	10.1370	18.8847	0.0000	0.0000	2.2150	6.6115	0.0000	0.0000	1.1991	10.6779	0.0000	0.0000	3.9560	7.6981	0.0000	0.7196	17.0555	15.7838	0.0000	0.0000	8.1740	0.6048	0.1172	38.3451	133.6380	0.0000	0.0000	7.2823	6.6603
biochar_4352	12569	0.0000	0.0000	5.0337	0.0000	0.0000	0.0000	2.3337	0.0000	0.0000	0.0000	1.0078	0.0000	0.0000	0.0000	1.9064	0.0000	0.0000	0.0000	9.7394	0.0000	0.0000	0.0000	6.6060	0.0000	0.0000	1.0218	0.0000	0.0000	0.0000	2.4419	0.0000
biochar_4355	12562	0.0000	0.0000	0.4806	3.9752	0.0000	0.0000	0.2207	7.6021	0.0000	0.0000	0.0678	1.9094	0.0000	0.0000	0.3542	3.8282	0.0000	0.0000	0.6229	2.5099	0.0000	0.0000	0.3487	0.0000	0.0000	0.2511	3.6365	0.0000	0.0000	0.3830	4.4573
biochar_4357	12560	0.0000	0.0000	0.0808	0.1703	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0079	0.0000	0.0000	0.0000	0.0199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0309	0.0000	0.0000	0.0000	0.0000
biochar_4359	12548	0.0000	0.0000	0.0000	0.9497	0.0000	0.0000	0.0454	0.2132	0.0000	0.0000	0.0000	11.7082	0.0000	0.0000	0.1599	1.7002	0.0000	0.0000	0.2762	1.7428	0.0000	0.0000	0.3383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2122	1.8893
biochar_4360	12546	0.0000	0.0000	1.4792	0.0201	0.0000	0.0000	0.2039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0621	0.0000	0.0000	0.0000	0.2244	0.0000	0.0000	0.0000	0.0502	0.0000	0.0000	0.4957	0.0625	0.0000	0.0000	0.2782	0.0000
biochar_4362	12535	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_4363	12532	0.3856	0.3376	1.1207	7.4998	0.3163	0.2182	0.7569	11.1032	0.0533	0.1243	0.0776	3.8879	0.0000	0.0975	1.1453	16.6040	0.1012	0.2110	0.9824	11.8273	0.2531	0.6535	0.6645	0.0000	0.4558	0.6538	10.3461	0.0000	0.8224	1.0751	5.9688
biochar_4365	12530	0.0000	0.0000	9.1327	0.2704	0.0000	0.0000	2.3693	0.0199	0.0000	0.0000	0.2976	0.1223	0.0000	0.0000	5.3569	0.3965	0.0000	0.0000	4.2530	0.9403	0.0000	0.0000	3.0201	0.0000	0.0000	1.5442	2.2213	0.0000	0.0000	1.4698	0.3483
biochar_4366	12530	0.0000	0.0000	5.9976	0.6646	0.0000	0.0000	0.0074	0.0000	0.0000	0.0000	0.0000	0.3128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0946	0.0288	0.0000	0.0000	0.0000	0.0000
biochar_4367	12527	0.0677	0.0000	22.0776	2.4012	0.0892	0.0000	11.1621	3.8559	0.0000	0.0000	2.9644	2.6626	0.0000	0.0000	21.5890	6.4451	0.0000	0.0000	13.4235	1.9940	0.2032	0.0000	24.7285	0.0000	0.0000	9.9668	1.6897	0.0000	0.0000	24.0082	5.8086
biochar_4368	12525	0.0000	0.0000	0.0133	0.0000	0.0000	0.0000	0.0400	0.0000	0.0000	0.0000	0.0806	0.0000	0.0000	0.0000	0.1788	0.0000	0.0000	0.0000	0.0433	0.0000	0.0000	0.0000	0.1107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0414	0.0000
biochar_4369	12522	0.0000	0.0000	0.1948	0.7266	0.0000	0.0129	0.4766	7.9817	0.0000	0.0000	0.2845	0.9678	0.0000	0.0000	2.3175	0.3356	0.4475	0.0000	1.0529	0.5004	0.0000	0.0000	0.8397	0.0000	0.0000	1.2040	0.6331	0.0000	0.0000	1.4310	0.3307
biochar_4370	12521	0.0153	0.0226	9.4260	39.3820	0.0618	0.1627	4.3795	46.7889	0.0017	0.0000	1.1181	39.4618	0.0000	0.2092	10.3159	52.6831	0.3375	0.0742	17.3418	31.9281	0.0704	0.1932	9.2814	0.0292	0.1318	5.1774	37.1507	0.0000	0.2176	14.0412	65.8178
biochar_4371	12519	0.0000	0.0000	4.7550	4.6278	0.0000	0.0000	2.5774	6.5871	0.0000	0.0000	0.3763	4.5583	0.0000	0.0000	2.6381	6.9297	0.0000	0.0000	5.0899	7.2363	0.0837	0.0000	3.8565	0.0000	0.0000	3.2460	6.3722	0.0000	0.0000	4.3716	5.8702
biochar_4373	12513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7473	5.1399
biochar_4374	12513	0.0000	0.0000	6.2125	6.3093	0.0064	0.0035	3.7275	9.0426	0.0000	0.0000	0.9214	5.8903	0.0000	0.0000	4.3645	9.4956	0.0996	0.0000	7.7989	9.7304	0.0229	0.0000	7.1369	0.1198	0.0217	4.3785	11.3247	0.0000	0.0260	5.8636	8.3487
biochar_4377	12506	0.0000	0.0000	0.3287	0.0000	0.0000	0.0000	0.1388	0.0000	0.0000	0.0000	0.0234	0.0000	0.0000	0.0000	0.2382	0.0373	0.0000	0.0000	0.7260	0.1098	0.0000	0.0000	0.2744	0.0000	0.0000	0.2339	0.0444	0.0000	0.0000	0.1685	0.3072
biochar_4384	12497	0.0000	0.0000	0.2035	0.0000	0.0000	0.0000	0.1175	0.0000	0.0000	0.0000	0.0809	0.0000	0.0000	0.0000	0.0366	0.0000	0.0000	0.0000	0.1562	0.0000	0.0000	0.0000	0.2671	0.0000	0.0000	0.0664	0.1233	0.0000	0.0000	0.4484	0.0000
biochar_4385	12491	0.0000	0.0000	0.2314	0.9033	0.0000	0.0000	0.1726	0.9034	0.0000	0.0000	0.0000	0.7394	0.0000	0.0000	0.2710	0.9364	0.0000	0.0000	0.7842	0.9293	0.0000	0.0000	0.1867	0.0000	0.0000	0.3670	1.4860	0.0000	0.0000	0.3384	1.3915
biochar_4389	12487	0.0036	0.0000	6.8282	0.8540	0.0000	0.1127	2.8666	3.6564	0.0000	0.0000	1.2233	6.1950	0.0000	0.0000	2.3046	1.6547	0.0000	0.0000	4.4832	1.6328	0.0000	0.0000	4.5215	0.0000	0.0000	0.7143	2.3805	0.0794	0.0000	6.3929	3.9693
biochar_4390	12487	0.0000	0.0000	0.0000	2.2374	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3417	0.0000	0.0000	0.0000	1.0068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3553
biochar_4392	12483	0.1228	0.0000	15.5064	10.6730	0.0436	0.0000	8.7836	7.4532	0.0872	0.0000	2.9358	15.0214	0.0291	0.0081	14.3965	13.1482	0.0245	0.0000	12.9332	8.1005	0.0446	0.0000	10.5808	0.0000	0.0000	12.5209	14.1640	0.0000	0.0000	5.5357	5.1132
biochar_4394	12480	0.0000	0.0000	11.8879	4.8914	0.0594	0.0000	10.2117	2.2439	0.0000	0.0000	3.1516	4.2844	0.0000	0.0000	11.2284	5.0791	0.0689	0.0000	4.5849	4.1704	0.0000	0.0000	15.8985	0.0000	0.0000	2.8910	2.9253	0.0000	0.0000	11.3207	9.7231
biochar_4395	12480	0.0000	0.0000	1.2623	2.7630	0.0000	0.0000	0.6510	1.4985	0.0000	0.0000	0.0195	1.5162	0.0000	0.0000	0.7863	2.0681	0.0000	0.0000	1.5578	1.7588	0.0000	0.0000	1.0920	0.0000	0.0000	0.7970	2.0627	0.0000	0.0000	1.2594	1.9718
biochar_4396	12478	0.0000	0.0000	7.3226	4.4398	0.0000	0.0000	1.4744	4.5323	0.0000	0.0000	0.6055	1.7697	0.0000	0.0000	1.1084	1.6549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8885	0.0000	0.0000	0.2999	0.1644	0.0000	0.0000	0.0000	0.0032
biochar_4397	12477	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1173	0.0000	0.0000	0.0000	2.6020	0.0000	0.0000	0.0765	4.1032	0.0000	0.0000	1.7783	5.7518	0.0000	0.0000	0.3451	0.0000	0.0000	0.3888	8.0811	0.0000	0.0000	0.1366	0.5933
biochar_4398	12477	0.0000	0.5159	0.3048	4.7717	0.0000	0.0000	0.0000	2.4548	0.0000	0.0000	0.0000	8.8588	0.0000	0.0000	0.4439	1.5101	0.0000	0.0000	0.6097	1.0876	0.0000	0.0000	0.3252	0.0000	0.0000	0.0000	1.2791	0.0000	0.0000	0.9876	3.9460
biochar_4401	12473	0.0000	0.0000	0.8017	0.1676	0.0000	0.0000	0.5832	0.3506	0.0000	0.0000	0.1157	0.1206	0.0000	0.0000	0.9177	0.1985	0.0000	0.0000	3.0295	0.6143	0.0000	0.0000	1.0747	0.0000	0.0000	0.8263	0.8715	0.0000	0.0000	0.8380	0.6277
biochar_4403	12471	0.0000	0.0000	0.0000	0.1401	0.0000	0.0000	0.2148	1.9973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4647	1.5596	0.0000	0.0000	1.9464	7.0654	0.0000	0.0000	0.2726	0.0000	0.0000	1.4048	5.9049	0.0000	0.0000	1.3871	1.6087
biochar_4405	12470	0.0000	0.0000	0.1932	0.8823	0.0000	0.0000	0.0440	2.3051	0.0000	0.0000	0.0000	0.7868	0.0000	0.0000	0.0000	0.4856	0.0000	0.0000	0.1580	2.5095	0.0000	0.0000	0.0000	0.0000	0.0000	0.1435	0.7596	0.0000	0.0000	0.0669	0.3726
biochar_4410	12457	0.0000	0.0000	5.9349	2.6259	0.0000	0.0000	4.3678	3.0865	0.0000	0.0000	0.7642	1.9189	0.0057	0.0000	5.9340	2.2499	0.0000	0.0000	10.1363	3.3958	0.0000	0.0000	8.1524	0.0000	0.0000	4.5683	6.4146	0.0000	0.0000	7.8991	5.0593
biochar_4411	12456	0.0000	0.0000	0.8007	0.6048	0.0000	0.0000	1.0267	0.2262	0.0000	0.0000	0.1684	0.2769	0.0000	0.0000	0.8866	0.4862	0.0000	0.0000	0.3680	0.3224	0.0000	0.0000	1.1374	0.0000	0.0000	0.3924	0.5375	0.0000	0.0000	0.5779	0.8526
biochar_4412	12456	0.0000	0.0000	13.8525	0.0000	0.0000	0.0000	9.2413	0.0014	0.0000	0.0000	6.8592	0.0481	0.0000	0.0000	5.7954	0.0346	1.1257	0.0000	31.7885	0.1233	0.0270	0.0000	21.5226	0.0000	0.0000	5.2843	0.1999	0.0000	0.0000	11.8538	0.6190
biochar_4413	12455	0.0000	0.0000	1.0781	2.3962	0.0000	0.0000	0.3594	2.8311	0.0000	0.0000	0.0000	0.5584	0.0000	0.0000	3.3062	7.3972	0.0000	0.0000	4.8832	14.2220	0.0000	0.0000	0.3885	0.0000	0.0053	0.6263	4.6977	0.0000	0.0000	0.1766	0.4946
biochar_4414	12455	0.0586	0.0000	4.4985	0.8486	0.0000	0.0000	3.3492	0.1162	0.0000	0.0000	1.6466	0.1296	0.0000	0.0000	2.6748	0.0814	0.0000	0.0000	7.2084	0.5624	0.0000	0.0000	4.1057	0.0000	0.0000	3.9921	0.8773	0.0000	0.0000	2.8183	0.0972
biochar_4418	12446	0.0000	0.0000	5.0469	2.4308	0.0000	0.0000	4.7150	2.5838	0.0000	0.0000	0.2256	0.2123	0.0000	0.0000	1.2473	0.0971	0.0000	0.0000	4.7482	0.1315	0.0000	0.0000	7.7604	0.0000	0.0000	2.6914	3.3263	0.0000	0.0000	4.5799	2.5446
biochar_4419	12445	0.0000	0.0000	0.3588	1.2646	0.0000	0.0000	0.0083	1.1654	0.0000	0.0000	0.0000	1.8758	0.0000	0.0000	0.2337	1.1318	0.1266	0.0000	0.7488	0.9606	0.0000	0.0000	1.0269	0.0000	0.0000	0.5417	4.4212	0.0000	0.0307	0.9994	3.3334
biochar_4420	12442	0.0000	0.0000	3.4955	8.2908	0.0000	0.0000	1.9102	4.4511	0.0000	0.0000	0.1077	5.5773	0.0000	0.0000	2.0188	6.8727	0.0000	0.0000	2.3503	5.2664	0.0000	0.0000	1.5687	0.0000	0.0000	3.6068	10.0546	0.0000	0.0000	1.0768	4.3440
biochar_4421	12441	0.0000	0.0000	0.1936	0.0000	0.0000	0.0000	0.0018	0.0000	0.0000	0.0000	0.0000	0.1421	0.0000	0.0000	0.0206	0.0584	0.0000	0.0000	0.4893	0.2203	0.0000	0.0000	0.5323	0.7835	0.0743	0.2808	0.1872	0.0000	0.0000	0.0000	0.1230
biochar_4422	12438	0.0000	0.0000	4.6741	9.1491	0.0000	0.0000	0.1634	2.0472	0.0000	0.0177	0.4208	6.8827	0.0000	0.0000	1.4102	6.6164	0.0000	0.0000	0.6623	1.4025	0.0000	0.0000	1.5572	0.0000	0.0000	0.1230	1.6515	0.0000	0.0000	2.7326	3.4021
biochar_4423	12433	0.0000	0.0000	0.3839	2.5578	0.0000	0.0000	0.0388	2.8080	0.0000	0.0000	0.0062	1.2860	0.0000	0.0000	0.3689	1.6906	0.0000	0.0000	0.6146	3.1782	0.0000	0.0000	0.4187	0.0000	0.0000	0.7392	6.4106	0.0000	0.0000	0.6415	3.3491
biochar_4425	12429	0.0000	0.0000	0.0000	0.0000	0.1011	0.0000	0.0386	0.1084	0.0000	0.0000	0.2653	8.7352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
