contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_83	66711	0.0000	0.0000	31.0000	18.0000	0.0000	0.0000	31.0000	24.0000	0.0000	0.0000	4.0000	19.0000	0.0000	0.0000	30.0000	16.0000	2.0000	0.0000	63.0000	21.0000	0.0000	0.0000	38.0000	2.0000	0.0000	13.0000	24.0000	0.0000	0.0000	60.0000	30.0000
biochar_84	66711	0.0000	0.0000	2.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
biochar_85	66605	0.0000	0.0000	12.0000	3.0000	0.0000	0.0000	25.0000	12.0000	0.0000	0.0000	8.0000	20.0000	0.0000	0.0000	24.0000	3.0000	0.0000	0.0000	42.0000	15.0000	0.0000	0.0000	50.0000	0.0000	2.0000	7.0000	8.0000	0.0000	0.0000	52.0000	13.0000
biochar_86	66525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
biochar_87	66477	16.0000	0.0000	16851.0000	2.0000	5.0000	2.0000	226.0000	212.0000	0.0000	0.0000	23.0000	15.0000	3.0000	0.0000	1512.0000	54.0000	0.0000	0.0000	207.0000	13.0000	0.0000	0.0000	42.0000	0.0000	0.0000	4.0000	227.0000	2.0000	0.0000	31.0000	3.0000
biochar_88	65980	22.0000	16.0000	2276.0000	4125.0000	88.0000	20.0000	3942.0000	7835.0000	2.0000	4.0000	78.0000	1082.0000	4.0000	10.0000	1191.0000	1964.0000	30.0000	14.0000	1804.0000	562.0000	40.0000	24.0000	2679.0000	24.0000	6.0000	2574.0000	4005.0000	34.0000	8.0000	3935.0000	5310.0000
biochar_89	65980	0.0000	0.0000	4.0000	3.0000	0.0000	0.0000	12.0000	18.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	8.0000	2.0000	0.0000	0.0000	4.0000	0.0000	0.0000	10.0000	8.0000	0.0000	0.0000	6.0000	12.0000
biochar_90	65943	26.0000	20.0000	1069.0000	3345.0000	0.0000	6.0000	106.0000	320.0000	34.0000	68.0000	352.0000	9805.0000	4.0000	24.0000	583.0000	3411.0000	0.0000	2.0000	4.0000	18.0000	18.0000	14.0000	569.0000	0.0000	0.0000	8.0000	8.0000	20.0000	16.0000	1080.0000	4663.0000
biochar_91	65938	143.0000	12.0000	10560.0000	1902.0000	141.0000	16.0000	4321.0000	1387.0000	7.0000	8.0000	1130.0000	1482.0000	35.0000	6.0000	6333.0000	1536.0000	34.0000	2.0000	3651.0000	488.0000	209.0000	10.0000	9331.0000	44.0000	2.0000	1641.0000	1114.0000	6.0000	4.0000	5238.0000	2652.0000
biochar_92	65865	60.0000	0.0000	9678.0000	286.0000	24.0000	6.0000	2091.0000	100.0000	31.0000	0.0000	1021.0000	194.0000	21.0000	0.0000	4747.0000	130.0000	14.0000	0.0000	1690.0000	59.0000	94.0000	2.0000	6262.0000	44.0000	0.0000	3960.0000	164.0000	24.0000	0.0000	6822.0000	644.0000
biochar_93	65865	1.0000	0.0000	75.0000	0.0000	0.0000	0.0000	14.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	41.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	55.0000	0.0000	0.0000	19.0000	0.0000	0.0000	0.0000	48.0000	2.0000
biochar_94	65626	18.0000	20.0000	1341.0000	3097.0000	51.0000	56.0000	1571.0000	8265.0000	18.0000	32.0000	555.0000	5757.0000	1.0000	5.0000	455.0000	1143.0000	1.0000	221.0000	605.0000	753.0000	28.0000	28.0000	2173.0000	257.0000	4.0000	7355.0000	19819.0000	10.0000	4.0000	436.0000	611.0000
biochar_95	65446	0.0000	0.0000	322.0000	2.0000	305.0000	2.0000	5194.0000	53.0000	2.0000	2.0000	469.0000	8.0000	66.0000	0.0000	13010.0000	124.0000	47.0000	32.0000	25343.0000	581.0000	98.0000	2.0000	16054.0000	106.0000	8.0000	14250.0000	2279.0000	60.0000	0.0000	8584.0000	85.0000
biochar_96	65342	2.0000	0.0000	98.0000	4140.0000	0.0000	2.0000	22.0000	608.0000	0.0000	0.0000	0.0000	2652.0000	20.0000	2.0000	40.0000	303.0000	0.0000	4.0000	8.0000	2331.0000	0.0000	24.0000	30.0000	2.0000	8.0000	11.0000	1001.0000	2.0000	8.0000	118.0000	767.0000
biochar_97	65320	10.0000	7.0000	724.0000	1294.0000	20.0000	18.0000	1509.0000	5256.0000	0.0000	0.0000	78.0000	273.0000	6.0000	3.0000	137.0000	295.0000	4.0000	4.0000	131.0000	149.0000	4.0000	8.0000	680.0000	4.0000	7.0000	228.0000	362.0000	4.0000	1.0000	425.0000	887.0000
biochar_98	65258	0.0000	0.0000	92.0000	174.0000	16.0000	69.0000	497.0000	2303.0000	20.0000	42.0000	25.0000	257.0000	16.0000	22.0000	846.0000	914.0000	94.0000	59.0000	5674.0000	4387.0000	12.0000	26.0000	1250.0000	265.0000	124.0000	1738.0000	5430.0000	17.0000	14.0000	810.0000	3941.0000
biochar_99	65137	0.0000	2.0000	242.0000	0.0000	4.0000	0.0000	388.0000	6.0000	0.0000	0.0000	0.0000	10.0000	0.0000	28.0000	5542.0000	10440.0000	2.0000	0.0000	4568.0000	3569.0000	0.0000	0.0000	41.0000	0.0000	218.0000	0.0000	0.0000	2.0000	2.0000	5532.0000	242.0000
biochar_100	65073	0.0000	0.0000	2.0000	0.0000	3.0000	0.0000	122.0000	1.0000	0.0000	0.0000	3.0000	0.0000	1.0000	0.0000	199.0000	4.0000	3.0000	0.0000	388.0000	5.0000	2.0000	0.0000	212.0000	0.0000	0.0000	237.0000	38.0000	0.0000	0.0000	89.0000	0.0000
biochar_101	65071	65.0000	6.0000	3557.0000	1066.0000	130.0000	44.0000	1316.0000	1521.0000	120.0000	10.0000	791.0000	948.0000	88.0000	2.0000	2682.0000	1114.0000	207.0000	26.0000	6768.0000	1303.0000	154.0000	18.0000	4080.0000	364.0000	24.0000	3236.0000	2814.0000	124.0000	7.0000	2834.0000	1252.0000
biochar_102	64924	91.0000	61.0000	1868.0000	3574.0000	34.0000	42.0000	669.0000	6063.0000	31.0000	80.0000	296.0000	5649.0000	19.0000	35.0000	1722.0000	4371.0000	141.0000	42.0000	3060.0000	4382.0000	47.0000	66.0000	1718.0000	55.0000	48.0000	791.0000	4779.0000	33.0000	139.0000	1723.0000	7337.0000
biochar_103	64883	70.0000	12.0000	8156.0000	204.0000	2.0000	0.0000	13.0000	4.0000	0.0000	0.0000	192.0000	156.0000	0.0000	0.0000	123.0000	359.0000	2.0000	0.0000	1832.0000	128.0000	2.0000	0.0000	2388.0000	0.0000	2.0000	0.0000	70.0000	148.0000	2.0000	6745.0000	564.0000
biochar_104	64861	4.0000	6.0000	57.0000	21413.0000	8.0000	2.0000	30.0000	123.0000	0.0000	2.0000	8.0000	4.0000	0.0000	2.0000	0.0000	4.0000	258.0000	2.0000	38.0000	6.0000	0.0000	0.0000	0.0000	0.0000	6.0000	10.0000	3.0000	1.0000	0.0000	0.0000	0.0000
biochar_105	64809	0.0000	0.0000	5.0000	76.0000	0.0000	6.0000	4.0000	165.0000	0.0000	0.0000	0.0000	272.0000	0.0000	0.0000	2.0000	3840.0000	0.0000	0.0000	38.0000	247.0000	4.0000	2.0000	40.0000	0.0000	4.0000	35.0000	432.0000	0.0000	0.0000	46.0000	652.0000
biochar_106	64732	489.0000	26.0000	85.0000	2741.0000	26.0000	58.0000	93.0000	4129.0000	2.0000	63.0000	18.0000	6342.0000	3.0000	128.0000	119.0000	5650.0000	3.0000	32.0000	311.0000	2135.0000	12.0000	28.0000	224.0000	1.0000	10.0000	46.0000	1350.0000	2.0000	126.0000	409.0000	17691.0000
biochar_107	64388	40.0000	30.0000	724.0000	3163.0000	60.0000	28.0000	436.0000	2998.0000	79.0000	10.0000	156.0000	2114.0000	80.0000	22.0000	1072.0000	3334.0000	60.0000	70.0000	1909.0000	3926.0000	32.0000	24.0000	1313.0000	198.0000	58.0000	1225.0000	7404.0000	110.0000	35.0000	1454.0000	3224.0000
biochar_108	64283	146.0000	47.0000	7488.0000	16792.0000	0.0000	6.0000	1.0000	0.0000	3.0000	2.0000	171.0000	656.0000	0.0000	0.0000	3.0000	10.0000	0.0000	0.0000	3.0000	3.0000	50.0000	20.0000	2869.0000	0.0000	4.0000	0.0000	1.0000	16.0000	12.0000	2720.0000	6069.0000
biochar_109	64265	149.0000	6.0000	8869.0000	5777.0000	130.0000	11.0000	10648.0000	2661.0000	62.0000	20.0000	1416.0000	5544.0000	22.0000	8.0000	5156.0000	2128.0000	176.0000	8.0000	10553.0000	1608.0000	328.0000	21.0000	14381.0000	40.0000	14.0000	5817.0000	3333.0000	77.0000	36.0000	13561.0000	4322.0000
biochar_110	64232	5.0000	4.0000	32.0000	49.0000	0.0000	0.0000	11.0000	111.0000	0.0000	1.0000	4.0000	60.0000	2.0000	1.0000	17.0000	79.0000	3.0000	4.0000	37.0000	71.0000	0.0000	0.0000	22.0000	0.0000	0.0000	20.0000	43.0000	0.0000	2.0000	18.0000	92.0000
biochar_111	64083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	2.0000	8.0000	1.0000	0.0000	12.0000	4.0000	0.0000	0.0000	0.0000	1.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000
biochar_112	63813	69.0000	38.0000	3672.0000	16009.0000	10.0000	44.0000	1189.0000	6652.0000	24.0000	98.0000	598.0000	25679.0000	18.0000	82.0000	2910.0000	16575.0000	54.0000	80.0000	8527.0000	27952.0000	184.0000	188.0000	5763.0000	6.0000	175.0000	2786.0000	22200.0000	24.0000	134.0000	5014.0000	19753.0000
biochar_113	63813	2.0000	2.0000	41.0000	205.0000	0.0000	0.0000	10.0000	71.0000	2.0000	2.0000	6.0000	270.0000	0.0000	0.0000	53.0000	197.0000	2.0000	2.0000	131.0000	428.0000	6.0000	0.0000	71.0000	0.0000	4.0000	70.0000	281.0000	0.0000	6.0000	81.0000	318.0000
biochar_114	63813	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000
biochar_115	63813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000
biochar_116	63813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	2.0000
biochar_117	63699	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_118	63029	22.0000	0.0000	1806.0000	1223.0000	89.0000	6.0000	3903.0000	826.0000	80.0000	8.0000	1612.0000	9784.0000	41.0000	10.0000	3141.0000	4215.0000	21.0000	2.0000	1906.0000	545.0000	11.0000	8.0000	3580.0000	35.0000	0.0000	2631.0000	1644.0000	18.0000	6.0000	2231.0000	5959.0000
biochar_119	62988	12.0000	6.0000	1918.0000	2313.0000	24.0000	17.0000	1128.0000	4806.0000	16.0000	2.0000	448.0000	5030.0000	20.0000	17.0000	2648.0000	5379.0000	28.0000	18.0000	4317.0000	8670.0000	25.0000	16.0000	2604.0000	58.0000	30.0000	2219.0000	9871.0000	16.0000	44.0000	3460.0000	6970.0000
biochar_120	62988	0.0000	0.0000	4.0000	5.0000	0.0000	0.0000	4.0000	8.0000	0.0000	0.0000	2.0000	6.0000	0.0000	0.0000	5.0000	10.0000	0.0000	0.0000	8.0000	16.0000	0.0000	0.0000	10.0000	0.0000	0.0000	4.0000	26.0000	0.0000	2.0000	8.0000	7.0000
biochar_121	62957	4.0000	0.0000	94.0000	393.0000	0.0000	0.0000	2.0000	1.0000	0.0000	0.0000	2.0000	16.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	101.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	65.0000	150.0000
biochar_122	62952	50.0000	4.0000	7396.0000	1206.0000	0.0000	6.0000	11275.0000	8313.0000	0.0000	16.0000	314.0000	3510.0000	30.0000	10.0000	10654.0000	19624.0000	8.0000	258.0000	4141.0000	9758.0000	24.0000	2.0000	6594.0000	0.0000	18.0000	1606.0000	10224.0000	0.0000	10.0000	4528.0000	5819.0000
biochar_123	62952	0.0000	0.0000	53.0000	5.0000	0.0000	0.0000	86.0000	49.0000	0.0000	0.0000	2.0000	21.0000	0.0000	0.0000	100.0000	111.0000	0.0000	0.0000	33.0000	48.0000	0.0000	0.0000	57.0000	0.0000	0.0000	22.0000	47.0000	0.0000	0.0000	29.0000	35.0000
biochar_124	62949	0.0000	0.0000	26.0000	3.0000	0.0000	0.0000	66.0000	34.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	44.0000	82.0000	0.0000	0.0000	12.0000	36.0000	0.0000	0.0000	26.0000	0.0000	0.0000	7.0000	36.0000	0.0000	0.0000	24.0000	41.0000
biochar_125	62949	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	1.0000	20.0000	0.0000	0.0000	3.0000	16.0000
biochar_126	62949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_127	62949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	0.0000
biochar_128	62949	0.0000	0.0000	20.0000	2.0000	0.0000	0.0000	56.0000	48.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	4.0000	2.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	3.0000	0.0000	0.0000	0.0000	2.0000
biochar_129	62634	0.0000	0.0000	73.0000	780.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	12.0000	0.0000	2.0000	2.0000	688.0000	6388.0000	0.0000	0.0000	116.0000	16.0000	0.0000	0.0000	20.0000	0.0000	2.0000	32.0000	16.0000	0.0000	2.0000	11.0000	192.0000
biochar_130	62492	26.0000	33.0000	2761.0000	6763.0000	18.0000	50.0000	1662.0000	15181.0000	23.0000	5.0000	353.0000	3112.0000	17.0000	28.0000	3244.0000	5719.0000	72.0000	2.0000	4681.0000	5534.0000	110.0000	4.0000	2246.0000	37.0000	15.0000	1824.0000	3434.0000	6.0000	41.0000	1891.0000	2663.0000
biochar_131	62245	60.0000	0.0000	33585.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_132	62183	52.0000	4.0000	4918.0000	461.0000	80.0000	0.0000	6729.0000	413.0000	26.0000	3.0000	886.0000	476.0000	27.0000	4.0000	4795.0000	812.0000	321.0000	2.0000	6364.0000	2760.0000	128.0000	2.0000	8132.0000	60.0000	2.0000	2289.0000	1127.0000	10.0000	0.0000	2943.0000	3557.0000
biochar_133	62183	0.0000	0.0000	50.0000	5.0000	0.0000	0.0000	58.0000	3.0000	0.0000	0.0000	3.0000	3.0000	0.0000	0.0000	41.0000	4.0000	0.0000	0.0000	50.0000	24.0000	2.0000	0.0000	85.0000	0.0000	0.0000	14.0000	11.0000	0.0000	0.0000	32.0000	17.0000
biochar_134	62183	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	2.0000	0.0000	1.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000
biochar_135	62110	0.0000	0.0000	423.0000	1263.0000	2.0000	6.0000	352.0000	3848.0000	0.0000	0.0000	35.0000	1624.0000	6.0000	4.0000	219.0000	2307.0000	16.0000	18.0000	530.0000	4654.0000	0.0000	27.0000	192.0000	50.0000	12.0000	660.0000	1578.0000	2.0000	6.0000	190.0000	979.0000
biochar_136	62082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_137	62076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_138	61803	16.0000	8.0000	24383.0000	1912.0000	39.0000	34.0000	579.0000	1026.0000	44.0000	52.0000	3631.0000	4080.0000	68.0000	8.0000	2576.0000	1833.0000	20.0000	10.0000	12522.0000	2267.0000	111.0000	442.0000	2903.0000	76.0000	157.0000	1470.0000	1486.0000	34.0000	229.0000	4092.0000	4161.0000
biochar_139	61774	0.0000	0.0000	0.0000	8.0000	0.0000	10.0000	0.0000	2.0000	0.0000	2.0000	0.0000	4.0000	0.0000	178.0000	0.0000	121616.0000	0.0000	8.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	8.0000	0.0000	2.0000	6.0000	6.0000
biochar_140	61425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	0.0000	6.0000	2.0000	2166.0000	1652.0000	0.0000	0.0000	0.0000	10.0000	0.0000	4189.0000	20.0000	0.0000	0.0000	0.0000	0.0000
biochar_142	61264	16.0000	2.0000	1380.0000	1545.0000	46.0000	39.0000	1512.0000	1774.0000	14.0000	38.0000	166.0000	1960.0000	265.0000	8.0000	3130.0000	4046.0000	56.0000	163.0000	6649.0000	11431.0000	70.0000	33.0000	2918.0000	37.0000	227.0000	1850.0000	7776.0000	36.0000	22.0000	1940.0000	4023.0000
biochar_143	61140	0.0000	60.0000	78.0000	2750.0000	0.0000	36.0000	124.0000	9001.0000	10.0000	40.0000	10.0000	3318.0000	2.0000	4.0000	78.0000	4338.0000	196.0000	18.0000	334.0000	3400.0000	36.0000	32.0000	153.0000	18.0000	24.0000	58.0000	10282.0000	2.0000	164.0000	129.0000	4924.0000
biochar_144	61085	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	2.0000	11.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	6.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.0000	0.0000	0.0000	2.0000	2.0000
biochar_145	61021	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	2.0000	64.0000	0.0000	0.0000	0.0000	11.0000	0.0000	4.0000	4.0000	13.0000	1.0000	0.0000	0.0000	20.0000	0.0000	2.0000	4.0000	0.0000	0.0000	0.0000	37.0000	0.0000	4.0000	0.0000	21.0000
biochar_146	60994	0.0000	0.0000	294.0000	157.0000	0.0000	0.0000	81.0000	551.0000	3.0000	0.0000	0.0000	18.0000	0.0000	0.0000	139.0000	135.0000	4.0000	14.0000	258.0000	1106.0000	0.0000	0.0000	28.0000	0.0000	24.0000	80.0000	5165.0000	0.0000	0.0000	1419.0000	2582.0000
biochar_147	60915	0.0000	0.0000	104.0000	370.0000	178.0000	4.0000	1581.0000	10749.0000	8.0000	4.0000	807.0000	491.0000	32.0000	0.0000	811.0000	6433.0000	800.0000	0.0000	5652.0000	3967.0000	20.0000	206.0000	380.0000	20.0000	4.0000	158.0000	2601.0000	4.0000	2.0000	111.0000	1177.0000
biochar_148	60564	204.0000	70.0000	22697.0000	16714.0000	149.0000	58.0000	12013.0000	4805.0000	158.0000	108.0000	3956.0000	21188.0000	102.0000	130.0000	16939.0000	15359.0000	4.0000	0.0000	494.0000	231.0000	127.0000	26.0000	12843.0000	6.0000	6.0000	435.0000	100.0000	42.0000	28.0000	7245.0000	3848.0000
biochar_149	60564	2.0000	0.0000	176.0000	167.0000	0.0000	0.0000	101.0000	38.0000	4.0000	0.0000	40.0000	141.0000	0.0000	2.0000	134.0000	109.0000	0.0000	0.0000	0.0000	2.0000	5.0000	2.0000	87.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	73.0000	32.0000
biochar_150	60564	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	1.0000	2.0000	0.0000	0.0000	4.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_151	60564	0.0000	0.0000	6.0000	4.0000	0.0000	0.0000	2.0000	1.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	4.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	1.0000
biochar_152	60564	0.0000	0.0000	103.0000	57.0000	1.0000	0.0000	58.0000	21.0000	0.0000	0.0000	34.0000	80.0000	1.0000	1.0000	156.0000	68.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	106.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	66.0000	28.0000
biochar_153	60214	0.0000	15.0000	10.0000	22.0000	2.0000	0.0000	42.0000	20.0000	0.0000	2.0000	24.0000	5487.0000	0.0000	2.0000	0.0000	10.0000	0.0000	0.0000	120.0000	26.0000	34.0000	14.0000	216.0000	0.0000	0.0000	8.0000	42.0000	0.0000	20.0000	461.0000	3272.0000
biochar_154	60148	30.0000	22.0000	4828.0000	2136.0000	77.0000	96.0000	1328.0000	1909.0000	353.0000	28.0000	1520.0000	2109.0000	164.0000	21.0000	4072.0000	1568.0000	175.0000	73.0000	8659.0000	1785.0000	217.0000	29.0000	6507.0000	576.0000	34.0000	3562.0000	2526.0000	131.0000	96.0000	6581.0000	2648.0000
biochar_155	60128	3.0000	0.0000	1691.0000	242.0000	31.0000	123.0000	1596.0000	7630.0000	0.0000	4.0000	333.0000	14213.0000	6.0000	108.0000	15470.0000	11992.0000	1.0000	2.0000	6938.0000	12444.0000	0.0000	39.0000	509.0000	1.0000	51.0000	367.0000	9505.0000	0.0000	4.0000	242.0000	41.0000
biochar_156	60029	6.0000	75.0000	885.0000	6120.0000	12.0000	18.0000	591.0000	5839.0000	0.0000	4.0000	117.0000	651.0000	8.0000	12.0000	987.0000	6901.0000	2.0000	216.0000	121.0000	916.0000	0.0000	0.0000	24.0000	4.0000	22.0000	204.0000	832.0000	0.0000	12.0000	116.0000	3240.0000
biochar_158	59857	56.0000	0.0000	4518.0000	1206.0000	120.0000	18.0000	8068.0000	925.0000	3.0000	8.0000	962.0000	410.0000	7.0000	4.0000	2394.0000	524.0000	9.0000	32.0000	2506.0000	641.0000	72.0000	16.0000	9321.0000	22.0000	2.0000	13237.0000	2951.0000	5.0000	4.0000	3844.0000	949.0000
biochar_159	59832	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	12.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	4.0000	16.0000	0.0000	0.0000	2.0000	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.0000	0.0000	0.0000	0.0000	12.0000
biochar_160	59830	0.0000	6.0000	56.0000	598.0000	2.0000	148.0000	37.0000	380.0000	12.0000	24.0000	202.0000	6404.0000	0.0000	28.0000	158.0000	1324.0000	2.0000	4.0000	321.0000	1328.0000	4.0000	30.0000	1156.0000	4.0000	14.0000	95.0000	217.0000	4.0000	28.0000	649.0000	2546.0000
biochar_161	59718	12.0000	4.0000	864.0000	292.0000	4.0000	0.0000	418.0000	90.0000	142.0000	18.0000	872.0000	1667.0000	14.0000	2.0000	2542.0000	527.0000	0.0000	0.0000	206.0000	11.0000	60.0000	2.0000	4088.0000	0.0000	0.0000	90.0000	0.0000	42.0000	0.0000	3904.0000	377.0000
